X_id,estId,estName,addrFull,srvType,insStatus,insDate,observation,infCategory,defDesc,infType,actionDesc,OutcomeDate,OutcomeDesc,fineAmount,geometry
90,10629917,LEE NAILS,"3300 LAWRENCE AVE E, UNIT-3",Aesthetics,Pass,2020-02-14,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.23594, 43.75808]]}"
91,10629917,LEE NAILS,"3300 LAWRENCE AVE E, UNIT-3",Aesthetics,Conditional Pass,2020-02-12,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Reusable equipment not cleaned and disinfected or sterilized between each use. Reg. Clause 10 (4)(a),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.23594, 43.75808]]}"
92,10629917,LEE NAILS,"3300 LAWRENCE AVE E, UNIT-3",Nails,Pass,2020-02-14,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.23594, 43.75808]]}"
93,10629917,LEE NAILS,"3300 LAWRENCE AVE E, UNIT-3",Nails,Conditional Pass,2020-02-12,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Reusable equipment not cleaned and disinfected or sterilized between each use. Reg. Clause 10 (4)(a),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.23594, 43.75808]]}"
94,10629917,LEE NAILS,"3300 LAWRENCE AVE E, UNIT-3",Nails,Conditional Pass,2020-02-12,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Personal service setting - use equipment not maintained in sanitary condition. Reg. Clause 10 (1)(a),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.23594, 43.75808]]}"
95,10629917,LEE NAILS,"3300 LAWRENCE AVE E, UNIT-3",Nails,Conditional Pass,2020-02-12,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,02 - General Setting Requirements,Personal service setting - fail to ensure adequate storage space for necessary equipment and supplies. Reg. Para. 10 of subsec. 8 (1),S - Significant,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.23594, 43.75808]]}"
96,10629939,THE TEN SPOT NAIL BAR,749 QUEEN ST W,Aesthetics,Pass,2023-06-14,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.40721, 43.64637]]}"
97,10629939,THE TEN SPOT NAIL BAR,749 QUEEN ST W,Nails,Pass,2023-06-14,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.40721, 43.64637]]}"
98,10630445,TOPIN HAIR SALON,"3040 DANFORTH AVE, UNIT-3",Aesthetics,Pass,2023-08-04,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.28955, 43.69127]]}"
99,10630445,TOPIN HAIR SALON,"3040 DANFORTH AVE, UNIT-3",Barbering & Hairdressing,Pass,2023-08-04,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.28955, 43.69127]]}"
100,10632958,PLEASANT LASER HAIR REMOVAL,"7 PLEASANT BLVD, UNIT-206",Aesthetics,Conditional Pass,2023-11-13,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Personal service setting - fail to ensure sink sufficiently separate from where personal services provided. Reg. Clause 8 (3)(e),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.39316, 43.68715]]}"
101,10632958,PLEASANT LASER HAIR REMOVAL,"7 PLEASANT BLVD, UNIT-206",Aesthetics,Conditional Pass,2023-11-13,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Personal service setting - use equipment not maintained in sanitary condition. Reg. Clause 10 (1)(a),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.39316, 43.68715]]}"
102,10634469,VOGUE NAILS,"85 ELLESMERE RD, UNIT-F1",Aesthetics,Pass,2020-02-19,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.31241, 43.7571]]}"
103,10634469,VOGUE NAILS,"85 ELLESMERE RD, UNIT-F1",Nails,Pass,2020-02-19,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.31241, 43.7571]]}"
104,10635120,MODE HAIR STUDIO FOR MEN,2095 YONGE ST,Barbering & Hairdressing,Pass,2023-08-08,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.39725, 43.70304]]}"
105,10635214,GLOW BEAUTY BAR,1128 THE QUEENSWAY,Aesthetics,Pass,2020-02-27,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.51927, 43.62273]]}"
106,10635214,GLOW BEAUTY BAR,1128 THE QUEENSWAY,Barbering & Hairdressing,Pass,2020-02-27,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.51927, 43.62273]]}"
107,10635272,BARBER & CO,187 BAY ST,Barbering & Hairdressing,Pass,2020-02-28,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.37972, 43.64742]]}"
108,10635743,BEAUTY ELEMENTS MEDICAL SPA,"335 SHEPPARD AVE E, LOWER LEVEL",Aesthetics,Pass,2023-06-14,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.38982, 43.76594]]}"
109,10690177,FIRST CHOICE HAIRCUTTERS,"125 THE QUEENSWAY, UNIT-C4",Barbering & Hairdressing,Pass,2023-08-01,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.48227, 43.63058]]}"
110,10690177,FIRST CHOICE HAIRCUTTERS,"125 THE QUEENSWAY, UNIT-C4",Barbering & Hairdressing,Pass,2023-07-28,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.48227, 43.63058]]}"
111,10689723,CANVAS21 BEAUTY STUDIO,"384 YONGE ST, UNIT-108",Aesthetics,Pass,2020-02-05,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.38256, 43.65931]]}"
112,10689723,CANVAS21 BEAUTY STUDIO,"384 YONGE ST, UNIT-108",Nails,Pass,2020-02-05,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.38256, 43.65931]]}"
113,10689863,TWINLASH,"198A DAVENPORT RD, UNIT-200",Aesthetics,Pass,2023-10-27,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.39595, 43.67509]]}"
114,10689863,TWINLASH,"198A DAVENPORT RD, UNIT-200",Aesthetics,Conditional Pass,2023-10-19,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Reusable equipment not cleaned and disinfected or sterilized between each use. Reg. Clause 10 (4)(a),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.39595, 43.67509]]}"
115,10689863,TWINLASH,"198A DAVENPORT RD, UNIT-200",Aesthetics,Conditional Pass,2023-10-19,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,04 - Reprocessing and Maintenance of Reusable Equipment/Instruments,Personal service setting - use equipment not maintained in sanitary condition. Reg. Clause 10 (1)(a),C - Crucial,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.39595, 43.67509]]}"
116,10689863,TWINLASH,"198A DAVENPORT RD, UNIT-200",Barbering & Hairdressing,Pass,2023-10-27,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.39595, 43.67509]]}"
117,10689863,TWINLASH,"198A DAVENPORT RD, UNIT-200",Barbering & Hairdressing,Conditional Pass,2023-10-19,One or more significant infractions were observed under the Bodysafe Premises Regulation during an inspection.,01 - Public Health Notification,Fail to provide written notification of intention to provide additional personal services at least 14 days before providing services. Reg. Subsec. 3 (3),S - Significant,Notice to Comply,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.39595, 43.67509]]}"
118,10690145,FIRST CHOICE HAIRCUTTERS,3843 BLOOR ST W,Aesthetics,Pass,2023-10-13,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.53907, 43.64063]]}"
119,10690145,FIRST CHOICE HAIRCUTTERS,3843 BLOOR ST W,Barbering & Hairdressing,Pass,2023-10-13,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.53907, 43.64063]]}"
120,10690495,PEEKABOO TATTOO,342 HIGH PARK AVE,Tattooing,Pass,2024-01-17,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.47058, 43.66534]]}"
121,10690495,PEEKABOO TATTOO,342 HIGH PARK AVE,Tattooing,Conditional Pass,2024-01-11,None,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.47058, 43.66534]]}"
122,10690738,ESTILLO SALON,"1828 ST CLAIR AVE W, UNIT-3",Barbering & Hairdressing,Pass,2023-09-27,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.46297, 43.67386]]}"
123,10690750,PRAYOSHA SALON & MEDSPA,799 MARKHAM RD,Aesthetics,Pass,2023-03-17,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.22777, 43.76709]]}"
124,10690750,PRAYOSHA SALON & MEDSPA,799 MARKHAM RD,Barbering & Hairdressing,Pass,2023-03-17,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.22777, 43.76709]]}"
125,10690750,PRAYOSHA SALON & MEDSPA,799 MARKHAM RD,Nails,Pass,2023-03-17,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.22777, 43.76709]]}"
126,10690778,HAMMAM SPA,"2901 BAYVIEW AVE, UNIT-132",Aesthetics,Pass,2024-01-16,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.38837, 43.76923]]}"
127,10690778,HAMMAM SPA,"2901 BAYVIEW AVE, UNIT-132",Nails,Pass,2024-01-16,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.38837, 43.76923]]}"
128,10691319,BUFF NAIL LOUNGE,3379 BATHURST ST,Aesthetics,Pass,2022-11-24,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.43095, 43.72618]]}"
129,10691319,BUFF NAIL LOUNGE,3379 BATHURST ST,Nails,Pass,2022-11-24,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.43095, 43.72618]]}"
130,10691385,K & C HAIR DESIGN,"2375 BRIMLEY RD, UNIT-4",Barbering & Hairdressing,Pass,2023-10-27,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.27049, 43.79184]]}"
131,10748521,ALT F4 STUDIO,393 KEELE ST,Tattooing,Pass,2023-03-27,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.4644, 43.66598]]}"
132,10748116,LaGorgias Hair Salon,2359 FINCH AVE W,Barbering & Hairdressing,Pass,2023-05-08,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.54299, 43.75132]]}"
133,10748449,MY'S HAIR,20 RODEN PL,Barbering & Hairdressing,Pass,2023-05-15,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.3899, 43.67515]]}"
134,10748500,HOUSTORONTO TATTOOS (ILLUSTRATIVE TO),1769 DANFORTH AVE,Tattooing,Pass,2023-12-19,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.31952, 43.68403]]}"
135,10748500,HOUSTORONTO TATTOOS (ILLUSTRATIVE TO),1769 DANFORTH AVE,Tattooing,Pass,2022-06-14,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.31952, 43.68403]]}"
136,10746907,MICHAEL CHERNOV,3425 DUNDAS ST W,Tattooing,Pass,2023-10-10,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.48547, 43.66543]]}"
137,10746907,MICHAEL CHERNOV,3425 DUNDAS ST W,Tattooing,Pass,2022-05-31,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.48547, 43.66543]]}"
138,10747688,Oceanwayvs Flyclub x Barber Studio,514 EVANS AVE,Barbering & Hairdressing,Pass,2023-04-25,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.54001, 43.61296]]}"
139,10748566,ORIGINS BARBER STUDIO,1521 DANFORTH AVE,Barbering & Hairdressing,Pass,2023-08-01,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.32509, 43.6829]]}"
140,10748570,Martika Braid Bar Beauty & Supplies,"170 NORTH QUEEN ST, UNIT-K, SUIT-1",Barbering & Hairdressing,Pass,2023-04-28,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.55842, 43.61917]]}"
141,10748827,BINI TATTOO AND PIERCING PARLOUR,"2350 YONGE ST, A-2ND FLOOR",Body Piercing,Pass,2022-04-05,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.399, 43.70847]]}"
142,10748827,BINI TATTOO AND PIERCING PARLOUR,"2350 YONGE ST, A-2ND FLOOR",Tattooing,Pass,2022-04-05,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.399, 43.70847]]}"
143,10749134,SO FAR SO GOOD,"2832 DUNDAS ST W, MAIN FLR",Tattooing,Pass,2022-05-18,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.46381, 43.66559]]}"
144,10749408,LA MANIGANCE TATTOO,"116 SPADINA AVE, UNIT 407",Tattooing,Pass,2024-01-16,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.39581, 43.64713]]}"
145,10749453,MOORISH HAIR SALON,"3600 ELLESMERE RD, UNIT 7",Barbering & Hairdressing,Pass,2023-10-17,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.17427, 43.79044]]}"
146,10749509,MG INTERNATIONAL CAREER COLLEGE CANADA,"20 EGLINTON AVE W, 1403",Aesthetics,Pass,2022-05-20,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.39941, 43.70673]]}"
147,10749509,MG INTERNATIONAL CAREER COLLEGE CANADA,"20 EGLINTON AVE W, 1403",Barbering & Hairdressing,Pass,2022-05-20,No infractions were observed under the Bodysafe Premises Regulation during an inspection.,None,None,None,None,NA,None,NA,"{'type': 'MultiPoint', 'coordinates': [[-79.39941, 43.70673]]}"
